Subject-ID,CH26_A-PEAK,CH26_A-P2P,CH26_A-RMS,CH26_A-MLocMaxV,CH26_A-MINLocMinV,CH26_A-MAV,CH26_A-MAVFD,CH26_A-MAVFDN,CH26_A-MAVSD,CH26_A-MAVSDN,CH26_F-zc,CH26_F-fmode,CH26_F-bw,CH26_F-cf,CH26_F-fmean,CH26_F-fmed,CH26_S-median,CH26_S-freqpond,CH26_S-area,CH26_S-areapond,CH26_S-me,CH26_S-sd,CH26_E-Aprox,CH26_E-Fuzzy,CH26_E-Sample,CH26_E-Shannon,CH26_E-Spectral,CH26_L-pldf,CH26_L-ldf,CH26_V-var,CH26_V-std,CH26_V-range,CH26_V-intrange,CH26_Sim-cohe_F_median,CH26_Sim-cohe_mean,CH26_Sim-cohe_pond_mean,CH26_Sim-cohe_areapond,CH26_Sim-corr,CH26_Sim-MutInfo,CH25_meanRR,CH25_rmssd,CH25_slopeRR
20120829-09_m_47,3.886,0.229,3.730894749,3.715557971,3.745684096,3.73042137,0.000262074,0.004408944,0.000521847,0.008779186,0,0,0,0,0.1,4.31E-12,131,130.0027885,37.16727639,0.013193921,0.061591664,0.004839962,0.003860809,0.004291915,0.003456453,5.066521447,4.03E-11,2.11E+11,0.998224373,0.003533282,0.059441419,0.233,0.0695,256,0.990817325,128.1252017,253.8453955,0.661544484,7.252727426,0.942969417,0.930197402,0.009375
20120829-09_m_47,3.559,0.114,3.481420162,3.477878151,3.486150442,3.481241747,0.000204901,0.005812493,0.000409947,0.011629115,0,0,0,0,0.1,1.03E-12,129,129.3612156,37.02051328,0.013141822,0.036885276,0.002005251,0.004352561,0.004308198,0.002847051,4.341056135,5.82E-12,62209171217,0.998460024,0.001242686,0.035251755,0.114,0.0605,256,0.992992285,128.0653093,254.422197,0.94191703,6.23334925,1.033367903,0.997797264,-0.003710937
20120829-09_m_47,3.462,0.158,3.375753091,3.378834254,3.38000885,3.375421725,0.000184659,0.00390346,0.000369449,0.007809694,0,0,0,0,0.1,1.24E-12,130,130.0083147,37.03748607,0.013147847,0.049635289,0.001013741,0.003651738,0.004505378,0.003812677,5.038502576,8.03E-12,55961056500,0.997978084,0.002237906,0.04730651,0.158,0.082,256,0.994010406,128.1485937,254.6134074,0.996594123,7.236269871,1.034858027,0.99768871,0.010351563
20120829-09_m_47,3.325,0.038,3.300113638,3.301245211,3.299199115,3.300101881,0.00017294,0.019629249,0.000346004,0.039272445,0,0,0,0,0.1,7.65E-13,131,129.9028593,37.06526253,0.013157708,0.0090596,0.001325345,0.016630851,0.018857688,0.013019024,2.997526243,3.93E-12,1.03E+11,0.996083881,7.76E-05,0.008810339,0.038,0.014,256,0.991922504,128.0408845,254.1057368,0.873930974,4.295849265,1.025313816,0.996595739,-0.006640625
20120829-09_m_47,3.286,0.077,3.251165264,3.251181319,3.249096899,3.251091232,0.000156605,0.007136524,0.000312611,0.014245742,0,0,0,0,0.1,6.95E-13,131,130.087116,37.15880321,0.013190913,0.023002726,0.001094623,0.006499702,0.006739578,0.00588988,4.055678878,3.71E-12,81328884673,0.997763333,0.000481547,0.021944173,0.077,0.038,256,0.993595864,128.0987237,254.5529492,0.96466415,5.829272599,0.992786661,0.956237756,-0.002539063
20120829-09_m_47,3.164,0.048,3.13179355,3.132629808,3.133719008,3.131762868,0.000159801,0.011525263,0.000319716,0.023058715,0,0,0,0,0.1,7.70E-13,132,130.7226349,37.31135746,0.013245068,0.014454482,0.000809445,0.010444256,0.01241204,0.009831622,3.647469758,3.88E-12,25689721422,0.998516714,0.000192246,0.013865291,0.048,0.021,256,0.994111593,128.2431493,254.5659493,0.813210313,5.237069426,0.988225733,0.956858718,-0.009179688
20120829-09_m_47,3.629,0.25,3.487056861,3.492722892,3.498060533,3.486101171,0.000206321,0.00252693,0.000411368,0.005038252,0,0,0,0,0.1,2.76E-12,130,129.1739883,36.98097151,0.013127785,0.085681907,0.003059339,0.002347661,0.002601251,0.002182445,5.394239917,2.38E-11,2.97E+11,0.99833319,0.006666542,0.081648894,0.25,0.1485,256,0.994262267,128.1734662,254.7252381,0.993206053,7.748244442,1.010557246,0.981353965,0.01015625
20120829-09_m_47,3.314,0.025,3.299878,3.30051073,3.29971308,3.29986688,0.000166903,0.019479161,0.000333925,0.038972161,0,0,0,0,0.1,6.20E-13,130,129.4190161,36.8735416,0.013089649,0.00882333,0.000974454,0.020799051,0.020475756,0.019117109,3.089980699,3.02E-12,3696996212,0.998824605,7.34E-05,0.008568306,0.025,0.017,256,0.994645485,128.1478012,254.8115132,0.185812207,4.434202675,0.966598045,0.927279153,0.003710937
20120829-09_m_47,3.215,0.029,3.198892559,3.199769953,3.198437229,3.198878239,0.00015767,0.016469995,0.000315453,0.032951692,0,0,0,0,0.1,7.13E-13,131,129.9945781,37.13622597,0.013182899,0.009875665,0.001064436,0.013175622,0.016579906,0.011246686,3.140920546,3.67E-12,4845806398,0.998512062,9.16E-05,0.009573194,0.029,0.018,256,0.99255332,128.0613447,254.3319987,0.646067782,4.50627339,1.021794367,0.993825442,0.006445312
20120829-09_m_47,3.072,0.042,3.046332096,3.045311628,3.045440476,3.046296415,0.000165838,0.011245595,0.000331794,0.02249918,0,0,0,0,0.1,7.89E-13,131,129.8463316,37.00900197,0.013137736,0.015454545,0.000727294,0.00933981,0.009881377,0.007942136,3.498068832,3.62E-12,9354541724,0.998500983,0.000217472,0.014746936,0.042,0.027,256,0.992725173,128.0624137,254.3656761,0.969285122,5.022949401,0.987480433,0.958775013,-0.004296875
20120829-09_m_47,3.736,0.512,3.298119746,3.327605479,3.241937853,3.296035499,0.000298295,0.00254399,0.000395027,0.003368954,0,0,0,0,0.1,1.01E-09,130,129.5858424,38.3084775,0.013599034,0.120091643,0.025926952,0.000498925,0.001423552,0.000887481,4.260215495,1.88E-08,6.01E+11,0.996938457,0.01374873,0.117254977,0.514,0.009,256,0.985963493,128.1697623,252.6170923,0.582251101,6.137572327,0.906446855,0.899877087,0.006640625
20120829-09_m_47,3.374,0.081,3.319704835,3.318957447,3.322597015,3.319614838,0.000161932,0.006623377,0.000323979,0.01325146,0,0,0,0,0.1,7.49E-13,131,130.4908742,37.26008656,0.013226868,0.025597566,0.001491701,0.00563859,0.006132781,0.004832512,4.003579987,4.18E-12,10711527319,0.997963414,0.000597731,0.024448528,0.081,0.042,256,0.992245829,128.0882873,254.2332264,0.971596277,5.749313986,1.058641869,1.035873892,-0.007226562
20120829-09_m_47,3.342,0.097,3.280838141,3.279766667,3.284523636,3.280719915,0.000182884,0.006565037,0.000365897,0.013134738,0,0,0,0,0.1,1.55E-12,130,129.8098929,36.99869053,0.013134075,0.0288228,0.002713377,0.006596268,0.007801461,0.006547991,4.433554933,1.06E-11,47225607465,0.999601882,0.000776023,0.027857197,0.097,0.045,256,0.993769307,128.2385482,254.529893,0.757462612,6.362536955,1.03631538,1.014602421,0.014648437
20120829-09_m_47,3.262,0.053,3.22562377,3.223793991,3.225562963,3.225591409,0.000178977,0.012384803,0.000357726,0.024753823,0,0,0,0,0.1,8.21E-13,130,129.5691257,37.03536623,0.013147095,0.015038661,0.000984249,0.010857846,0.012708882,0.010460258,3.700251941,4.04E-12,28679365631,0.998469645,0.000208842,0.014451362,0.053,0.0215,256,0.993042451,128.0836646,254.4293046,0.761868155,5.316941919,1.025812282,0.98648203,-0.001171875
20120829-09_m_47,3.333,0.219,3.241099228,3.239824468,3.267032407,3.239968051,0.000210938,0.002463135,0.000420959,0.004915576,0,0,0,0,0.1,6.91E-12,131,129.7334175,37.30149842,0.013241568,0.089508116,0.007522231,0.002117768,0.002287123,0.00173187,4.760425044,7.18E-11,1.07E+11,0.999381225,0.007333835,0.085637812,0.219,0.184,256,0.99039684,128.2476263,253.6600475,0.894921654,6.827011093,1.039923424,1.018549091,-0.009960938
20120829-09_m_47,3.373,0.102,3.322570206,3.323939394,3.321514706,3.322405751,0.000190341,0.005756838,0.000380817,0.011517766,0,0,0,0,0.1,1.98E-12,130,129.9214221,36.90412751,0.013100507,0.034223841,0.003004993,0.006233569,0.007215539,0.006341182,4.548685169,1.48E-11,11258523282,0.999902548,0.001093191,0.033063446,0.102,0.063,256,0.991741179,128.1205334,254.0862393,0.467617586,6.521441073,1.026012937,1.0010478,0.001171875
20120829-09_m_47,3.353,0.135,3.274639384,3.280905537,3.275247126,3.274415335,0.00017081,0.004458355,0.000341741,0.008919877,0,0,0,0,0.1,2.10E-12,131,130.3227267,37.12350222,0.013178382,0.039947049,0.003473972,0.003820992,0.004887951,0.003282752,4.37218307,1.72E-11,63339777961,0.997802056,0.00146783,0.038312264,0.135,0.037,256,0.99342319,128.1647788,254.5368151,0.897329378,6.27666195,1.03214635,0.988003248,-0.002148437
20120829-09_m_47,3.595,0.187,3.495461887,3.504887892,3.501088161,3.494865815,0.000220526,0.003415731,0.000440853,0.006828387,0,0,0,0,0.1,1.84E-12,130,129.6892664,37.07355104,0.01316065,0.067755899,0.002573025,0.0028808,0.003448486,0.002781165,5.025167575,1.28E-11,70834380702,0.998698638,0.004168218,0.064561742,0.187,0.123,256,0.99371705,128.1344345,254.5508002,0.99593097,7.204693978,0.92470865,0.909479988,-0.00546875
20120829-09_m_47,3.883,0.471,3.50716214,3.567068841,3.436580247,3.504903798,0.00028125,0.002234589,0.000508348,0.00403893,0,0,0,0,0.1,9.13E-11,130,129.6255711,37.66645626,0.013371124,0.131148944,0.016229548,0.000930746,0.001731182,0.001315734,4.883693468,1.47E-09,1.27E+11,0.99753617,0.015841262,0.125862077,0.472,0.1515,256,0.99085905,128.2873142,253.7505131,0.834586187,6.986296531,1.033862422,1.008943953,-0.0203125
20120829-09_m_47,3.593,0.054,3.562096991,3.563086957,3.56185034,3.562056088,0.000210582,0.012333928,0.000420959,0.024655812,0,0,0,0,0.1,9.96E-13,130,130.1616896,37.04520037,0.013150586,0.017626289,0.00203292,0.012528842,0.014177697,0.012551857,3.883625623,5.64E-12,14944316386,0.99962357,0.000291502,0.017073425,0.054,0.031,256,0.992208229,128.0141019,254.2489974,0.488739551,5.566316766,0.978598254,0.940985523,-0.011132813
20120829-09_m_47,3.469,0.054,3.441535041,3.442662602,3.441466216,3.441485268,0.000192827,0.010416066,0.000385435,0.020820343,0,0,0,0,0.1,6.93E-13,130,129.3656377,36.92425778,0.013107653,0.019406874,0.001071326,0.007296794,0.009720792,0.006683876,3.714232705,3.30E-12,22827521294,0.998474725,0.00034271,0.018512431,0.054,0.036,256,0.992211219,128.0337315,254.2320304,0.988768708,5.331432096,1.003825351,0.971248662,0.003125
20120829-09_m_47,3.279,0.079,3.229705379,3.231862676,3.227372093,3.229626198,0.000192472,0.008509135,0.00038508,0.017024316,0,0,0,0,0.1,1.32E-12,131,129.786933,37.06941515,0.013159182,0.023413662,0.002405212,0.007824473,0.010180056,0.008152123,4.226791513,7.69E-12,2.96E+11,0.99957731,0.000511638,0.022619407,0.079,0.035,256,0.991270315,128.0601423,254.0049255,0.193098568,6.066102345,1.018424601,0.991208797,-0.005273437
20120829-09_m_47,4.045,0.759,3.741265141,3.673955626,3.87887,3.729829606,0.000387074,0.001324026,0.000597158,0.00204264,0,0,0,0,0.1,6.81E-10,130,129.2998103,38.15203767,0.013543499,0.306320901,0.020592152,0.000926988,0.000791185,0.00048824,5.841169804,1.25E-08,2.93E+11,0.999020032,0.085466302,0.292346202,0.759,0.589,256,0.986559537,128.2797528,252.6540353,0.951793531,8.421329306,0.956182226,0.940753924,0.014453125
20120829-09_m_47,3.453,0.048,3.422190563,3.422,3.422216216,3.422172524,0.000193537,0.017414572,0.000386856,0.034809551,0,0,0,0,0.1,8.01E-13,130,129.738171,37.08153295,0.013163483,0.011478673,0.000995259,0.014382289,0.018737342,0.014111528,3.458411163,4.08E-12,62316009661,0.996040875,0.00012351,0.011113505,0.048,0.011,256,0.993362103,128.1613802,254.4820491,0.740035152,4.959787701,1.019703884,0.990526081,0.004882812
20120829-09_m_47,3.571,0.105,3.503078284,3.500912134,3.506385075,3.502924388,0.000203835,0.006206582,0.00040746,0.012406757,0,0,0,0,0.1,9.77E-13,130,129.6889214,37.1638379,0.013192701,0.034393155,0.001688605,0.004736812,0.00545536,0.003431782,4.325517073,5.44E-12,31357888526,0.998388365,0.001078583,0.032841783,0.105,0.057,256,0.994421295,128.1959851,254.6975005,0.958526853,6.209511172,0.732016892,0.735812919,0.076680408
20120829-09_m_47,3.42,0.1,3.369803958,3.370671717,3.369447811,3.369656372,0.000175781,0.005572631,0.000351687,0.011149221,0,0,0,0,0.1,8.89E-13,130,129.8604447,37.05502901,0.013154075,0.033112945,0.000821648,0.004967298,0.006415454,0.005135543,4.559489856,5.13E-12,43979720980,0.998162695,0.000995003,0.031543673,0.1,0.059,256,0.993246413,128.0209582,254.4958122,0.99929803,6.547598497,0.966930661,0.931014103,-0.025195313
20120829-09_m_47,3.419,0.155,3.311697664,3.320238095,3.301459459,3.31141498,0.000185724,0.004291516,0.000370515,0.008561456,0,0,0,0,0.1,2.16E-12,130,129.6536573,37.08035748,0.013163066,0.045186474,0.004432551,0.003020043,0.004456674,0.003054449,4.474206435,1.70E-11,1.87E+11,0.997731181,0.001872908,0.043277111,0.156,0.083,256,0.993839221,128.1860326,254.6018454,0.955908255,6.419322727,0.883104948,0.878787538,0.05077425
20120829-09_m_47,3.518,0.091,3.460244826,3.458320513,3.46288961,3.460149095,0.000192827,0.007490275,0.000385435,0.014972072,0,0,0,0,0.1,8.73E-13,130,129.4217936,36.93657538,0.013112025,0.026902971,0.001091139,0.006731649,0.007642354,0.006333662,4.344350404,4.82E-12,85941881367,0.998347495,0.000662733,0.02574361,0.091,0.04,256,0.992696939,128.0942587,254.3458089,0.954284191,6.233038098,1.003475239,0.969932561,0.007617187
20120829-09_m_47,3.395,0.103,3.3415723,3.342233503,3.342006689,3.34143841,0.000176136,0.00588723,0.000352398,0.011778643,0,0,0,0,0.1,7.85E-13,130,129.2938586,36.89290559,0.013096523,0.03139467,0.00029483,0.005611861,0.006904255,0.005879569,4.623879082,4.14E-12,50212905530,0.99783784,0.000895109,0.029918376,0.103,0.053,256,0.994530016,128.1817099,254.7419069,0.99893014,6.636942637,1.023664324,0.998490227,0.001757812
20120829-09_m_47,3.377,0.088,3.322160094,3.322279621,3.324808219,3.322028399,0.000178622,0.006037429,0.000357371,0.012079147,0,0,0,0,0.1,9.25E-13,131,129.8731556,37.0802635,0.013163033,0.031002719,0.001872168,0.005107327,0.005443297,0.004000946,4.182256681,5.15E-12,37033841633,0.998567082,0.00087532,0.029585799,0.088,0.049,256,0.993236802,128.0485203,254.4992623,0.961088134,6.003540089,1.002291773,0.977786828,-0.011132813
20120829-09_m_47,3.213,0.03,3.197603026,3.198402542,3.197620833,3.197585729,0.000169034,0.016069228,0.000338188,0.032149872,0,0,0,0,0.1,7.40E-13,131,129.7932141,37.06854462,0.013158873,0.010870418,0.001169865,0.01429685,0.016037792,0.012725001,3.274883241,3.60E-12,83612300231,0.999210515,0.000110652,0.010519117,0.03,0.023,256,0.993449447,128.1927209,254.4785541,0.236251874,4.698736778,1.03269265,0.992805029,-0.003125
20120829-09_m_47,3.6,0.092,3.542752448,3.540029197,3.543679739,3.542648207,0.000205966,0.007577357,0.000412078,0.015160098,0,0,0,0,0.1,1.19E-12,131,129.6595668,37.00281059,0.013135538,0.028204191,0.001698228,0.007006909,0.008280561,0.006764743,4.364304282,7.45E-12,92414896337,0.999614534,0.000738848,0.027181761,0.092,0.048,256,0.99312936,128.208233,254.382126,0.527717645,6.265563238,0.99827559,0.964308083,0.001757813
20120829-09_m_47,3.419,0.038,3.403373846,3.402952381,3.402105058,3.403353923,0.00018821,0.01615903,0.000376199,0.03229904,0,0,0,0,0.1,9.05E-13,130,130.1875677,37.0782545,0.01316232,0.01184711,0.001531661,0.014884211,0.018486491,0.014537949,3.552015309,4.99E-12,10962169457,0.998971264,0.000135661,0.011647372,0.038,0.019,256,0.993218603,128.1065061,254.4452278,0.520439651,5.096155938,0.973758887,0.940706505,-0.000195313
20120829-09_m_47,3.377,0.075,3.325514669,3.32289823,3.325993333,3.325447284,0.00018679,0.0088217,0.000373357,0.01763289,0,0,0,0,0.1,1.02E-12,130,129.4664503,37.07333375,0.013160573,0.022102598,0.001245758,0.006305938,0.008288063,0.004551498,3.879797023,5.73E-12,1.05E+11,0.997622986,0.000448334,0.021173898,0.075,0.032,256,0.993503416,128.0638,254.5622213,0.898100821,5.563459141,1.004356275,0.981089408,-0.002734375
20120829-09_m_47,4.188,0.293,4.023870233,4.028447236,4.029504505,4.022640043,0.000328125,0.003297404,0.000604973,0.006079518,0,0,0,0,0.1,4.32E-11,130,129.6422799,37.09435778,0.013168036,0.102580183,0.011799449,0.003817663,0.004225514,0.003610774,5.502006026,6.47E-10,23551511569,0.999979559,0.009902257,0.099510087,0.293,0.186,256,0.989651006,128.1904993,253.5673187,0.840908483,7.86555344,0.976220946,0.944410518,-0.011523438
20120829-09_m_47,3.616,0.115,3.565470499,3.565795181,3.56476834,3.565169684,0.000210582,0.004546014,0.000420959,0.009087588,0,0,0,0,0.1,1.42E-12,130,129.3960778,37.0798523,0.013162887,0.048397103,0.004369391,0.002978966,0.003020896,0.001917721,4.070520232,9.57E-12,41509978490,0.999485311,0.002145767,0.046322428,0.115,0.096,256,0.99304406,128.1560662,254.4197342,0.920722674,5.841186495,1.013028432,0.984236438,0.003710937
20120829-09_m_47,3.423,0.087,3.378573896,3.377035242,3.378013245,3.378432375,0.000187855,0.006073772,0.000375844,0.01215186,0,0,0,0,0.1,8.08E-13,130,129.6110209,37.15310046,0.013188889,0.032444163,0.001216823,0.005133843,0.005750182,0.004541799,4.266117544,4.13E-12,45500363279,0.998857738,0.000956597,0.030928904,0.087,0.063,256,0.99388344,128.146908,254.566761,0.992753791,6.118939892,0.930212957,0.91419918,0.00859375
20120829-09_m_47,3.33,0.101,3.260435556,3.265226351,3.255694561,3.260351083,0.000190341,0.008108608,0.000380462,0.016207843,0,0,0,0,0.1,1.95E-12,130,129.2709064,36.96280989,0.013121338,0.023905969,0.004377364,0.007613519,0.009256345,0.007632281,4.139176436,1.39E-11,1.06E+11,0.998743304,0.000551025,0.023473932,0.102,0.037,256,0.992760104,128.1514962,254.3373126,0.137990835,5.934998657,0.950305872,0.918573441,-0.00234375
20120829-09_m_47,3.593,0.072,3.546861594,3.543814394,3.546774194,3.546795527,0.00020419,0.009430411,0.00040746,0.018818303,0,0,0,0,0.1,8.92E-13,131,130.2471695,37.20660541,0.013207883,0.022520383,0.001843646,0.00985397,0.010659487,0.009799235,3.947429757,4.86E-12,64967703700,0.999015305,0.000468823,0.021652326,0.072,0.0265,256,0.99353859,128.1372697,254.5802399,0.774140637,5.664408403,1.007068649,0.978470052,0.019726562
20120829-09_m_47,4,0.603,3.533556998,3.599333333,3.422718563,3.528705005,0.000327415,0.001768435,0.000477442,0.002578765,0,0,0,0,0.1,6.18E-10,130,129.3733486,38.36447049,0.01361891,0.193281153,0.023189357,0.000760008,0.001410385,0.000951663,5.204533416,1.14E-08,4.64E+11,0.99820421,0.034278213,0.185143763,0.603,0.1605,257,0.987742199,128.2722348,252.986042,0.788454141,7.51556086,0.994169866,0.969682359,0.008203125
20120829-09_m_47,3.867,0.364,3.728369147,3.709773063,3.7527,3.7270142,0.000264205,0.002628251,0.000520782,0.005180625,0,0,0,0,0.1,1.12E-11,130,129.9227182,37.30395695,0.013242441,0.104912247,0.008287274,0.001721799,0.002236568,0.001756752,5.281291842,1.36E-10,2.06E+11,0.997658837,0.010105243,0.10052484,0.364,0.1185,256,0.991931682,128.1220435,254.1427801,0.891290036,7.563821537,0.960428944,0.924789424,-0.00546875
20120829-09_m_47,3.875,0.102,3.812115506,3.809606707,3.812046404,3.81201278,0.000269531,0.009629319,0.000539254,0.019265479,0,0,0,0,0.1,9.40E-13,130,129.3852021,37.07627111,0.013161616,0.029266355,0.001531292,0.007570482,0.00806319,0.006514156,4.287870932,4.57E-12,67958034239,0.997423713,0.000783479,0.027990686,0.103,0.048,256,0.992099279,128.0027041,254.1963896,0.965775653,6.139311841,0.984519863,0.96351794,0.001757813
20120829-09_m_47,3.881,0.151,3.788709951,3.784026866,3.793564232,3.788477458,0.000260653,0.006209085,0.000520426,0.012397195,0,0,0,0,0.1,1.83E-12,130,129.6820711,37.15449066,0.013189383,0.043557168,0.001936986,0.006070335,0.006995332,0.006170279,4.906008021,1.27E-11,31933185886,0.999538745,0.001762267,0.04197936,0.152,0.067,257,0.991403419,128.1732533,253.9537564,0.728207758,7.03322508,0.96696753,0.938539347,0.003320312
20120829-09_m_47,3.778,0.155,3.692153116,3.69215736,3.695202857,3.691878144,0.000238178,0.00528465,0.00047526,0.010544997,0,0,0,0,0.1,1.35E-12,131,130.29369,102.5526849,0.04447211,0.047292898,0.000965438,0.004615322,0.005745212,0.004863305,5.016998509,8.36E-12,78767806638,0.997375754,0.002031283,0.045069754,0.155,0.078,92,0.509041196,53.13258383,130.2473239,0.993899033,7.200590082,1.856915754,1.577922464,0.014648437
20120830-09_w_42,1.351,0.122,1.294915542,1.291847328,1.289189189,1.293968051,5.97E-05,0.001204358,0.000119005,0.002402401,0,0,0,0,0.1,5.06E-11,131,129.3844603,37.87698524,0.013445859,0.051885951,0.003500892,0.001849319,0.001513857,0.001135172,4.226482097,5.93E-10,2.90E+11,0.999348475,0.002453815,0.049535997,0.122,0.106,256,0.989534877,128.258859,253.4962055,0.94087575,5.570986783,0.876925964,0.845380155,0.002148437
20120830-09_w_42,1.154,0.034,1.131000813,1.128027027,1.1325,1.130954917,3.59E-05,0.003519502,7.18E-05,0.007041505,0,0,0,0,0.1,6.80E-12,131,129.9957681,37.33270216,0.013252645,0.010647672,0.000473935,0.003752167,0.003830521,0.002990063,3.315993018,5.47E-11,18826827506,0.998580941,0.000103852,0.010190781,0.034,0.017,256,0.992135851,128.1882629,254.1537276,0.884322705,4.612553634,0.825939058,0.798459898,0.006919643
20120830-09_w_42,1.077,0.039,1.056548599,1.05775,1.056941176,1.056492368,2.24E-05,0.002052059,4.48E-05,0.004105576,0,0,0,0,0.1,7.14E-12,130,129.373196,36.97787515,0.013126686,0.011433282,0.000141946,0.002892456,0.003355852,0.003161967,3.663924408,7.39E-11,46821981016,0.997633773,0.00011886,0.010902299,0.039,0.018,257,0.991920234,128.1506274,254.159566,0.993422866,5.100387076,0.812768189,0.785609231,-0.011941964
20120830-09_w_42,0.96,0.014,0.950248687,0.9498,0.950171429,0.950239262,1.95E-05,0.004613915,3.91E-05,0.009231108,0,0,0,0,0.1,2.64E-12,130,129.436327,37.029436,0.01314499,0.004422907,0.00022758,0.006704106,0.00510169,0.005297021,2.574586862,1.81E-11,17945457876,0.997225566,1.79E-05,0.004233119,0.015,0.006,256,0.993201962,128.1742028,254.4676427,0.946919722,3.631661536,0.81741726,0.789920487,0.008147321
20120830-09_w_42,0.915,0.011,0.908181479,0.909272727,0.908636364,0.908175364,1.17E-05,0.00351571,2.34E-05,0.007033918,0,0,0,0,0.1,1.27E-12,130,129.1510696,36.81502706,0.013068877,0.003481537,0.00024596,0.003447199,0.003511132,0.002891912,2.38319467,9.66E-12,13130214676,0.997538943,1.11E-05,0.003333252,0.011,0.005,256,0.993902779,128.1123517,254.6338015,0.953916763,3.366650635,0.888828633,0.861360774,0.000195312
20120830-09_w_42,0.866,0.011,0.859603991,0.860357143,0.85964,0.859597089,1.38E-05,0.004019954,2.77E-05,0.008042763,0,0,0,0,0.1,1.67E-12,130,129.3588232,37.00706439,0.013137048,0.003600007,0.000155505,0.004801683,0.00527755,0.00439509,2.440619191,1.06E-11,82494961794,0.997606489,1.19E-05,0.003445172,0.011,0.007,256,0.993421206,128.1824416,254.4148895,0.98425337,3.481871456,0.85289543,0.832339018,0.004520089
20120830-09_w_42,0.824,0.011,0.818243191,0.818636364,0.817818182,0.818236067,1.17E-05,0.00343149,2.34E-05,0.006865418,0,0,0,0,0.1,2.22E-12,130,129.6102418,37.09073739,0.013166751,0.003571327,6.07E-05,0.004046129,0.004448627,0.003877454,2.480385728,1.73E-11,6929971918,0.997655442,1.17E-05,0.003415062,0.011,0.006,256,0.992455406,128.0734339,254.3055861,0.99294174,3.531048191,0.890323517,0.855345301,-0.001171875
20120830-09_w_42,0.792,0.008,0.787366092,0.787923077,0.787142857,0.787362797,1.21E-05,0.005299805,2.42E-05,0.010603376,0,0,0,0,0.1,1.38E-12,130,129.9184951,37.11489874,0.013175328,0.002372642,0.00019355,0.003819484,0.006494852,0.003822045,2.104055765,7.79E-12,5874520062,0.996647331,5.19E-06,0.002278171,0.008,0.004,256,0.99389728,128.2095262,254.5724176,0.986226679,2.99563121,0.810667864,0.78350562,0.000334821
20120830-09_w_42,0.77,0.004,0.767532211,0.767941176,0.767047619,0.767531061,1.35E-05,0.010158031,2.70E-05,0.020323278,0,0,0,0,0.1,1.02E-12,132,131.3155471,37.47166576,0.013301976,0.001371127,0.000222551,0.045048129,0.010767351,0.01216701,1.544455209,4.14E-12,4105403272,0.994566893,1.76E-06,0.001328438,0.004,0.003,256,0.992334701,128.1042858,254.226546,0.947972506,2.203448292,0.8075468,0.786916075,-0.009654018
20120830-09_w_42,0.756,0.005,0.753292816,0.75425,0.753153846,0.753291445,7.46E-06,0.005187424,1.49E-05,0.010378534,0,0,0,0,0.1,1.09E-12,130,129.9163902,37.06276652,0.013156822,0.001476925,0.000243633,0.037902384,0.008437249,0.009918148,1.66703011,7.91E-12,4117278988,0.996047922,2.07E-06,0.001437589,0.005,0.003,256,0.994105345,128.1494766,254.7032873,0.979836534,2.377681747,0.826348679,0.800296688,0.023493304
20120830-09_w_42,0.742,0.005,0.738835209,0.739714286,0.738666667,0.738833866,1.14E-05,0.008065254,2.24E-05,0.01588411,0,0,0,0,0.1,2.04E-12,131,130.2144207,37.39206211,0.013273717,0.001451057,0.0002386,0.040150139,0.008575595,0.010051275,1.607996648,1.32E-11,3408109859,0.99570681,1.99E-06,0.001408962,0.005,0.002,256,0.993167966,128.1132709,254.3980869,0.972497301,2.292519048,0.843628792,0.822587656,-0.00703125
20120830-09_w_42,0.727,0.004,0.724322396,0.724857143,0.7242,0.724320909,6.04E-06,0.004112571,1.21E-05,0.008228065,0,0,0,0,0.1,1.12E-12,130,129.4238748,36.94527098,0.013115112,0.001513454,0.000231268,0.024420004,0.004082986,0.004784854,1.44716051,9.55E-12,4090883630,0.997857578,2.15E-06,0.001467921,0.004,0.003,256,0.995757181,128.2761299,255.0830288,0.90695192,2.057699372,0.825446933,0.800273518,-0.012555804
20120830-09_w_42,0.723,0.002,0.721258944,0.7224,0.721333333,0.721258786,2.84E-06,0.005957535,5.68E-06,0.011919304,0,0,0,0,0.1,4.31E-13,133,134.0548856,37.61093418,0.013351414,0.000458361,0.000186988,0.015989888,0.003364408,0.003364408,0.615652015,4.25E-12,3377148102,0.990630052,2.27E-07,0.00047686,0.002,0,257,0.995323628,128.3208813,254.9294263,0.743376775,0.878500695,0.797654478,0.773539707,0.033705357
20120830-09_w_42,0.722,0.004,0.71943267,0.720357143,0.719388889,0.719431665,1.14E-05,0.009446366,2.27E-05,0.018899443,0,0,0,0,0.1,6.31E-13,132,130.4119595,37.27368304,0.013231694,0.001231951,0.000234931,0.033984972,0.006966157,0.00745344,1.489088243,1.95E-12,6854968494,0.994110567,1.45E-06,0.001202964,0.004,0.002,256,0.993600079,128.1795233,254.4593854,0.956341768,2.119636849,0.83922114,0.817467188,-0.015429688
